,ONTOLOGY,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
R-HSA-1266738,Reactome,R-HSA-1266738,Developmental Biology,221,-0.130207692,-0.549612321,1,1,1,464,"tags=37%, list=36%, signal=29%",6136/6171/5921/7040/6231/5685/5604/5720/8348/6232/6169/1213/6166/5696/3320/8861/5687/6167/6222/6209/6201/6191/10096/333932/3921/84790/3015/6194/5441/8358/8366/6142/6129/8970/3021/1460/6124/8356/10092/6175/6138/5781/25873/5371/6139/6203/8440/9967/1212/5721/3326/5710/6207/6218/353134/10383/5216/4664/4089/6130/2033/6237/116986/5460/5704/8339/7852/8351/30011/7408/3725/4627/386682/8976/7094/3172/5434/10627/7026/6195/10398/3856
R-HSA-9637690,Reactome,R-HSA-9637690,Response of Mtb to phagocytosis,9,0.227443445,0.545864301,0.958847737,1,1,324,"tags=33%, list=25%, signal=25%",3837/5230/2023
R-HSA-110330,Reactome,R-HSA-110330,Recognition and association of DNA glycosylase with site containing an affected purine,24,0.174489962,0.541722803,0.982035928,1,1,386,"tags=25%, list=30%, signal=18%",8368/8365/8346/8347/8338/3017
R-HSA-110331,Reactome,R-HSA-110331,Cleavage of the damaged purine,24,0.174489962,0.541722803,0.982035928,1,1,386,"tags=25%, list=30%, signal=18%",8368/8365/8346/8347/8338/3017
R-HSA-171306,Reactome,R-HSA-171306,Packaging Of Telomere Ends,24,0.174489962,0.541722803,0.982035928,1,1,386,"tags=25%, list=30%, signal=18%",8368/8365/8346/8347/8338/3017
R-HSA-73927,Reactome,R-HSA-73927,Depurination,24,0.174489962,0.541722803,0.982035928,1,1,386,"tags=25%, list=30%, signal=18%",8368/8365/8346/8347/8338/3017
R-HSA-3899300,Reactome,R-HSA-3899300,SUMOylation of transcription cofactors,11,0.211838196,0.539435351,0.985915493,1,1,478,"tags=64%, list=37%, signal=41%",80012/7341/10521/7329/4869/1487/11315
R-HSA-9616222,Reactome,R-HSA-9616222,Transcriptional regulation of granulopoiesis,41,0.153173785,0.533953798,0.987854251,1,1,137,"tags=10%, list=11%, signal=9%",6774/8368/3020/8365
R-HSA-392499,Reactome,R-HSA-392499,Metabolism of proteins,304,0.10780522,0.529928345,1,1,1,364,"tags=25%, list=28%, signal=23%",5699/7979/50717/22870/10318/6774/10575/80012/57104/7334/90135/2934/54998/6165/8368/6161/3093/8663/3020/8365/4061/5688/7322/1974/100287205/2589/6468/5714/6921/23011/26118/5695/6670/7336/7341/8355/6727/1499/6217/6726/5683/6164/8665/4218/51107/6227/5862/6923/5201/80351/83752/5698/1107/8655/6204/6143/28972/8346/9045/8347/6144/27338/5691/30815/10480/23480/6168/10521/51322/6158/8338/22948/5861/10960/9349/7329
R-HSA-9617828,Reactome,R-HSA-9617828,FOXO-mediated transcription of cell cycle genes,4,-0.283668046,-0.528213126,0.968190855,1,1,178,"tags=50%, list=14%, signal=43%",1027/4089
R-HSA-201722,Reactome,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,41,-0.16238414,-0.526087265,0.982283465,1,1,408,"tags=32%, list=31%, signal=22%",333932/3015/8358/8366/8970/3021/8356/283149/8607/2033/8339/8351/79577
R-HSA-2025928,Reactome,R-HSA-2025928,Calcineurin activates NFAT,8,-0.230273775,-0.523006017,0.974358974,1,1,349,"tags=50%, list=27%, signal=37%",2280/808/5478/5534
R-HSA-72203,Reactome,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,55,-0.153139441,-0.520652648,0.988326848,1,1,269,"tags=18%, list=21%, signal=15%",6426/11338/8683/6427/10212/1655/51503/5434/5725/6637
R-HSA-9659379,Reactome,R-HSA-9659379,Sensory processing of sound,7,0.227378003,0.519708091,0.971486762,1,1,389,"tags=43%, list=30%, signal=30%",2934/4478/832
R-HSA-8864260,Reactome,R-HSA-8864260,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,8,0.22140446,0.519141364,0.977777778,1,1,447,"tags=50%, list=34%, signal=33%",7341/7329/7528/4869
R-HSA-157579,Reactome,R-HSA-157579,Telomere Maintenance,34,0.153050571,0.516606856,0.996015936,1,1,148,"tags=12%, list=11%, signal=11%",8368/3020/8365/546
R-HSA-446203,Reactome,R-HSA-446203,Asparagine N-linked glycosylation,32,-0.166371464,-0.515894836,0.967741935,1,1,219,"tags=47%, list=17%, signal=40%",7109/829/6233/116150/58485/7311/811/6709/1650/84790/84516/10383/23193/381/1778
R-HSA-1912422,Reactome,R-HSA-1912422,Pre-NOTCH Expression and Processing,42,-0.159190225,-0.515616164,0.99009901,1,1,162,"tags=29%, list=12%, signal=26%",333932/3015/8358/8366/8970/3021/8356/2033/8339/8351/489/3725
R-HSA-9006931,Reactome,R-HSA-9006931,Signaling by Nuclear Receptors,66,-0.14687167,-0.511742315,0.992307692,1,1,188,"tags=36%, list=14%, signal=33%",5885/8348/3320/1025/1027/333932/3015/5441/8358/8366/8970/3021/8356/3276/3326/1509/2033/1655/8339/8351/3725/2787/5434/2957
R-HSA-9012852,Reactome,R-HSA-9012852,Signaling by NOTCH3,9,0.211418058,0.507403371,0.977366255,1,1,239,"tags=22%, list=18%, signal=18%",5087/51107
R-HSA-9711097,Reactome,R-HSA-9711097,Cellular response to starvation,79,-0.140106634,-0.502920722,0.996175908,1,1,582,"tags=51%, list=45%, signal=30%",6173/6189/6193/6233/6228/6170/4736/6229/6230/7311/527/6128/6155/6136/6171/6231/6232/6169/6166/6167/6222/6209/6201/6191/3921/6194/6142/83667/6129/10312/6124/6175/6138/25873/6139/6203/6207/6218/6130/28956
R-HSA-180689,Reactome,R-HSA-180689,APOBEC3G mediated resistance to HIV-1 infection,3,-0.291441789,-0.500659997,0.980506823,1,1,923,"tags=100%, list=71%, signal=29%",3159/5478
R-HSA-8964043,Reactome,R-HSA-8964043,Plasma lipoprotein clearance,6,0.230352555,0.499762756,0.975359343,1,1,272,"tags=33%, list=21%, signal=26%",10577/1211
R-HSA-1268020,Reactome,R-HSA-1268020,Mitochondrial protein import,9,-0.206632653,-0.496425015,0.984496124,1,1,287,"tags=33%, list=22%, signal=26%",54543/10452/498
R-HSA-174048,Reactome,R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B,4,-0.266229693,-0.495741485,0.984095427,1,1,567,"tags=75%, list=44%, signal=42%",6233/7311/51433
R-HSA-3232142,Reactome,R-HSA-3232142,SUMOylation of ubiquitinylation proteins,5,0.241985471,0.493101204,0.977822581,1,1,364,"tags=40%, list=28%, signal=29%",7341/7329
R-HSA-5617472,Reactome,R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis,43,-0.14995771,-0.490679812,0.998065764,1,1,408,"tags=30%, list=31%, signal=21%",333932/3015/5441/8358/8366/8970/3021/8356/2033/8339/8351/3725/5434
R-HSA-5619507,Reactome,R-HSA-5619507,Activation of HOX genes during differentiation,43,-0.14995771,-0.490679812,0.998065764,1,1,408,"tags=30%, list=31%, signal=21%",333932/3015/5441/8358/8366/8970/3021/8356/2033/8339/8351/3725/5434
R-HSA-168276,Reactome,R-HSA-168276,NS1 Mediated Effects on Host Pathways,5,0.239529821,0.488097251,0.97983871,1,1,160,"tags=20%, list=12%, signal=18%",3837
R-HSA-195721,Reactome,R-HSA-195721,Signaling by WNT,81,-0.135953503,-0.486907507,1,1,1,463,"tags=40%, list=36%, signal=27%",5685/5720/8348/1213/5515/5696/5687/5880/333932/3015/8358/8366/8970/3021/1460/8356/6500/283149/166/1212/5721/5710/8607/5216/2033/5704/8339/5534/8351/2787/79577/8452
R-HSA-606279,Reactome,R-HSA-606279,Deposition of new CENPA-containing nucleosomes at the centromere,27,0.150967516,0.485273191,0.991869919,1,1,386,"tags=26%, list=30%, signal=19%",8368/8365/8346/8347/8467/8338/3017
R-HSA-774815,Reactome,R-HSA-774815,Nucleosome assembly,27,0.150967516,0.485273191,0.991869919,1,1,386,"tags=26%, list=30%, signal=19%",8368/8365/8346/8347/8467/8338/3017
R-HSA-9694635,Reactome,R-HSA-9694635,Translation of Structural Proteins,12,0.183836179,0.484936921,0.990039841,1,1,388,"tags=33%, list=30%, signal=24%",2589/7341/7329/821
R-HSA-9772573,Reactome,R-HSA-9772573,Late SARS-CoV-2 Infection Events,12,0.183836179,0.484936921,0.990039841,1,1,388,"tags=33%, list=30%, signal=24%",2589/7341/7329/821
R-HSA-73886,Reactome,R-HSA-73886,Chromosome Maintenance,36,0.140503988,0.482764168,0.996062992,1,1,148,"tags=11%, list=11%, signal=10%",8368/3020/8365/546
R-HSA-9675108,Reactome,R-HSA-9675108,Nervous system development,152,-0.122166069,-0.481943566,1,1,1,492,"tags=40%, list=38%, signal=28%",6709/6128/6155/6136/6171/5921/6231/5685/5604/5720/6232/6169/1213/6166/5696/3320/8861/5687/6167/6222/6209/6201/6191/10096/3921/84790/6194/6142/6129/1460/6124/10092/6175/6138/5781/25873/6139/6203/8440/1212/5721/3326/5710/6207/6218/10383/5216/4664/6130/6237/116986/5704/7852/30011/7408/4627/8976/7094/10627/6195/10398
R-HSA-429947,Reactome,R-HSA-429947,Deadenylation of mRNA,5,-0.237297472,-0.480803976,0.98816568,1,1,323,"tags=40%, list=25%, signal=30%",1973/1975
R-HSA-3214858,Reactome,R-HSA-3214858,RMTs methylate histone arginines,36,-0.150432108,-0.473810569,0.987854251,1,1,409,"tags=28%, list=31%, signal=20%",8289/333932/3015/8358/8366/8356/3276/317772/8351/6601
R-HSA-5099900,Reactome,R-HSA-5099900,WNT5A-dependent internalization of FZD4,3,-0.275644299,-0.473521914,0.990253411,1,1,455,"tags=67%, list=35%, signal=43%",1213/1212
R-HSA-5140745,Reactome,R-HSA-5140745,"WNT5A-dependent internalization of FZD2, FZD5 and ROR2",3,-0.275644299,-0.473521914,0.990253411,1,1,455,"tags=67%, list=35%, signal=43%",1213/1212
R-HSA-174824,Reactome,R-HSA-174824,"Plasma lipoprotein assembly, remodeling, and clearance",7,-0.211700449,-0.470202354,0.9921875,1,1,285,"tags=71%, list=22%, signal=56%",6233/7311/1213/5034/3069
R-HSA-168273,Reactome,R-HSA-168273,Influenza Viral RNA Transcription and Replication,80,-0.130198058,-0.469386302,0.998098859,1,1,582,"tags=51%, list=45%, signal=30%",6173/6189/6193/6233/6228/5903/6170/4736/6229/6230/7311/6128/6155/6136/6171/10762/6231/6232/6169/6166/3320/6167/6222/6209/6201/6191/3921/6194/5441/6142/6129/6124/6175/6138/25873/6139/6203/6207/6218/6130/5434
R-HSA-427389,Reactome,R-HSA-427389,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,41,-0.144780866,-0.469056706,0.988188976,1,1,148,"tags=10%, list=11%, signal=9%",8339/8351/9112/53615
R-HSA-5250924,Reactome,R-HSA-5250924,B-WICH complex positively regulates rRNA expression,42,-0.144637496,-0.468479963,0.998019802,1,1,408,"tags=29%, list=31%, signal=20%",333932/3015/5441/8358/8366/8970/3021/8356/2033/8339/8351/5434
R-HSA-112040,Reactome,R-HSA-112040,G-protein mediated events,7,0.202979233,0.463940876,0.99389002,1,1,438,"tags=43%, list=34%, signal=29%",2771/805/817
R-HSA-72702,Reactome,R-HSA-72702,Ribosomal scanning and start codon recognition,45,-0.140029638,-0.461592403,0.998062016,1,1,464,"tags=38%, list=36%, signal=25%",6231/51386/6232/6222/6209/6201/6191/3921/6194/7458/8666/1973/6203/8667/6207/6218/1975
R-HSA-110328,Reactome,R-HSA-110328,Recognition and association of DNA glycosylase with site containing an affected pyrimidine,25,0.145564354,0.460519217,0.992094862,1,1,386,"tags=24%, list=30%, signal=17%",8368/8365/8346/8347/8338/3017
R-HSA-110329,Reactome,R-HSA-110329,Cleavage of the damaged pyrimidine ,25,0.145564354,0.460519217,0.992094862,1,1,386,"tags=24%, list=30%, signal=17%",8368/8365/8346/8347/8338/3017
R-HSA-73928,Reactome,R-HSA-73928,Depyrimidination,25,0.145564354,0.460519217,0.992094862,1,1,386,"tags=24%, list=30%, signal=17%",8368/8365/8346/8347/8338/3017
R-HSA-73929,Reactome,R-HSA-73929,"Base-Excision Repair, AP Site Formation",25,0.145564354,0.460519217,0.992094862,1,1,386,"tags=24%, list=30%, signal=17%",8368/8365/8346/8347/8338/3017
R-HSA-73728,Reactome,R-HSA-73728,RNA Polymerase I Promoter Opening,38,0.132649119,0.459782042,0.996078431,1,1,421,"tags=29%, list=32%, signal=20%",8368/3020/8365/8355/8346/8347/8338/7343/3017/8352/653604
R-HSA-422475,Reactome,R-HSA-422475,Axon guidance,151,-0.115963406,-0.458769353,1,1,1,492,"tags=40%, list=38%, signal=28%",6709/6128/6155/6136/6171/5921/6231/5685/5604/5720/6232/6169/1213/6166/5696/3320/8861/5687/6167/6222/6209/6201/6191/10096/3921/84790/6194/6142/6129/1460/6124/10092/6175/6138/5781/25873/6139/6203/8440/1212/5721/3326/5710/6207/6218/10383/5216/6130/6237/116986/5704/7852/30011/7408/4627/8976/7094/10627/6195/10398
R-HSA-72649,Reactome,R-HSA-72649,Translation initiation complex formation,45,-0.13864127,-0.4570158,0.998062016,1,1,464,"tags=38%, list=36%, signal=25%",6231/51386/6232/6222/6209/6201/6191/3921/6194/7458/8666/1973/6203/8667/6207/6218/1975
R-HSA-72662,Reactome,R-HSA-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",45,-0.13864127,-0.4570158,0.998062016,1,1,464,"tags=38%, list=36%, signal=25%",6231/51386/6232/6222/6209/6201/6191/3921/6194/7458/8666/1973/6203/8667/6207/6218/1975
R-HSA-2559582,Reactome,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),46,-0.13734623,-0.455911464,1,1,1,428,"tags=30%, list=33%, signal=21%",1027/333932/3015/8358/1032/8366/8970/3021/8356/51433/8339/8351/3725/6195
R-HSA-909733,Reactome,R-HSA-909733,Interferon alpha/beta signaling,17,-0.15945893,-0.44994806,0.996101365,1,1,363,"tags=47%, list=28%, signal=34%",3106/3105/5696/7297/8519/5781/6772/3659
R-HSA-3214815,Reactome,R-HSA-3214815,HDACs deacetylate histones,45,-0.1336855,-0.440679645,1,1,1,148,"tags=9%, list=11%, signal=8%",8339/8351/9112/53615
R-HSA-9705671,Reactome,R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,21,-0.15085608,-0.437224105,0.996031746,1,1,567,"tags=57%, list=44%, signal=33%",6233/5903/3106/7311/3105/10762/3320/7297/5781/6772/3326/10146
R-HSA-212300,Reactome,R-HSA-212300,PRC2 methylates histones and DNA,36,0.125416181,0.430923274,0.998031496,1,1,421,"tags=28%, list=32%, signal=19%",8368/3020/8365/8355/8346/8347/8338/3017/8352/653604
R-HSA-2299718,Reactome,R-HSA-2299718,Condensation of Prophase Chromosomes,36,0.125416181,0.430923274,0.998031496,1,1,421,"tags=28%, list=32%, signal=19%",8368/3020/8365/8355/8346/8347/8338/3017/8352/653604
R-HSA-427359,Reactome,R-HSA-427359,SIRT1 negatively regulates rRNA expression,36,0.125416181,0.430923274,0.998031496,1,1,421,"tags=28%, list=32%, signal=19%",8368/3020/8365/8355/8346/8347/8338/3017/8352/653604
R-HSA-5334118,Reactome,R-HSA-5334118,DNA methylation,36,0.125416181,0.430923274,0.998031496,1,1,421,"tags=28%, list=32%, signal=19%",8368/3020/8365/8355/8346/8347/8338/3017/8352/653604
R-HSA-5625886,Reactome,R-HSA-5625886,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,36,0.125416181,0.430923274,0.998031496,1,1,421,"tags=28%, list=32%, signal=19%",8368/3020/8365/8355/8346/8347/8338/3017/8352/653604
R-HSA-912446,Reactome,R-HSA-912446,Meiotic recombination,36,0.125416181,0.430923274,0.998031496,1,1,421,"tags=28%, list=32%, signal=19%",8368/3020/8365/8355/8346/8347/8338/3017/8352/653604
R-HSA-9710421,Reactome,R-HSA-9710421,Defective pyroptosis,36,0.125416181,0.430923274,0.998031496,1,1,421,"tags=28%, list=32%, signal=19%",8368/3020/8365/8355/8346/8347/8338/3017/8352/653604
R-HSA-399954,Reactome,R-HSA-399954,Sema3A PAK dependent Axon repulsion,4,-0.226767256,-0.422259196,0.996023857,1,1,445,"tags=75%, list=34%, signal=49%",2534/3320/3326
R-HSA-68875,Reactome,R-HSA-68875,Mitotic Prophase,49,-0.126355129,-0.421825288,1,1,1,466,"tags=33%, list=36%, signal=22%",10762/8348/5515/23399/333932/3015/8358/8366/8970/9663/3021/8356/7112/8339/8351/4000
R-HSA-71291,Reactome,R-HSA-71291,Metabolism of amino acids and derivatives,101,0.10100055,0.419702142,1,1,1,346,"tags=20%, list=27%, signal=16%",5699/7979/6165/6161/445/5688/5714/5695/6217/5683/6164/6227/5698/6204/6143/9045/6144/5691/6168/6158
R-HSA-9609690,Reactome,R-HSA-9609690,HCMV Early Events,50,-0.122518757,-0.412239648,1,1,1,408,"tags=26%, list=31%, signal=19%",333932/84790/8358/8366/10155/8970/8356/5371/317772/10383/8339/8351/1778
R-HSA-9009391,Reactome,R-HSA-9009391,Extra-nuclear estrogen signaling,12,-0.158235899,-0.406644719,0.994,1,1,535,"tags=50%, list=41%, signal=30%",808/5295/3320/1027/3276/2787
R-HSA-1500620,Reactome,R-HSA-1500620,Meiosis,41,-0.124731423,-0.404101124,0.998031496,1,1,148,"tags=32%, list=11%, signal=29%",25777/5885/8348/333932/3015/8358/8366/8970/3021/8356/8339/8351/4000
R-HSA-5578749,Reactome,R-HSA-5578749,Transcriptional regulation by small RNAs,41,-0.123928727,-0.401500573,0.998031496,1,1,466,"tags=34%, list=36%, signal=23%",10762/8348/5901/333932/3015/5441/8358/8366/8970/3021/8356/8339/8351/5434
R-HSA-1912408,Reactome,R-HSA-1912408,Pre-NOTCH Transcription and Translation,40,-0.124539104,-0.401241163,0.996078431,1,1,408,"tags=28%, list=31%, signal=19%",333932/3015/8358/8366/8970/3021/8356/2033/8339/8351/3725
R-HSA-1474165,Reactome,R-HSA-1474165,Reproduction,42,-0.123620572,-0.400406276,1,1,1,148,"tags=31%, list=11%, signal=28%",25777/5885/8348/333932/3015/8358/8366/8970/3021/8356/8339/8351/4000
R-HSA-168255,Reactome,R-HSA-168255,Influenza Infection,90,-0.109419209,-0.397251728,1,1,1,496,"tags=51%, list=38%, signal=34%",6173/6189/6193/6233/6228/5903/6170/4736/6229/6230/7311/811/6128/6155/6136/6171/7040/10762/6231/6232/6169/1213/6166/3320/6167/6222/6209/5901/6201/6191/3921/6194/5441/6142/6129/6124/6175/6138/25873/6139/6203/6207/6218/3839/6130/5434
R-HSA-5663213,Reactome,R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,14,-0.147429419,-0.397056694,0.998054475,1,1,170,"tags=43%, list=13%, signal=38%",7454/10163/10096/10092/26999/8976
R-HSA-211000,Reactome,R-HSA-211000,Gene Silencing by RNA,43,-0.118078981,-0.386368746,1,1,1,466,"tags=35%, list=36%, signal=23%",10762/8348/3320/5901/333932/3015/5441/8358/8366/8970/3021/8356/8339/8351/5434
R-HSA-2559586,Reactome,R-HSA-2559586,DNA Damage/Telomere Stress Induced Senescence,31,0.115051221,0.3846894,1,1,1,1154,"tags=100%, list=89%, signal=12%",8368/8365/8346/8347/8338/3017/8294/3159/8334/8367/723790/3009/8360/4001/3012/8361/8345/8364/8362/554313/8342/8359/3007/8348/1027/3015/8366/8970/3008/3006/8339
R-HSA-73772,Reactome,R-HSA-73772,RNA Polymerase I Promoter Escape,39,-0.119053853,-0.37938483,1,1,1,408,"tags=28%, list=31%, signal=20%",333932/3015/5441/8358/8366/8970/3021/8356/8339/8351/5434
R-HSA-5619102,Reactome,R-HSA-5619102,SLC transporter disorders,4,0.202160494,0.379093316,0.998,1,1,1038,"tags=100%, list=80%, signal=20%",123041/5903/10762/682
R-HSA-3214847,Reactome,R-HSA-3214847,HATs acetylate histones,47,0.102154828,0.363804796,1,1,1,1172,"tags=100%, list=90%, signal=10%",10933/8368/8365/8355/8346/8347/8338/9913/3017/8352/653604/8332/8357/440689/8294/8334/6881/8367/8336/85235/8354/339287/723790/80314/8968/8360/3012/8361/8969/8345/8364/8362/554313/8342/8359/8348/333932/8358/8366/8473/8970/8356/317772/8607/2033/8339/8351
R-HSA-9610379,Reactome,R-HSA-9610379,HCMV Late Events,43,0.101829753,0.356201631,1,1,1,1172,"tags=100%, list=90%, signal=10%",8368/8365/29082/8355/8346/8347/8338/3017/8352/653604/8332/8357/440689/8294/8334/8367/8336/85235/8354/723790/8968/3190/8360/3012/8361/8969/8345/8364/8362/5903/554313/8342/8359/10762/8348/333932/8358/8366/8970/8356/317772/8339/8351
R-HSA-9609646,Reactome,R-HSA-9609646,HCMV Infection,52,-0.103518531,-0.349676865,1,1,1,408,"tags=25%, list=31%, signal=18%",333932/84790/8358/8366/10155/8970/8356/5371/317772/10383/8339/8351/1778
R-HSA-427413,Reactome,R-HSA-427413,NoRC negatively regulates rRNA expression,41,-0.100968127,-0.327113509,1,1,1,408,"tags=27%, list=31%, signal=19%",333932/3015/5441/8358/8366/8970/3021/8356/8339/8351/5434
R-HSA-5250941,Reactome,R-HSA-5250941,Negative epigenetic regulation of rRNA expression,41,-0.100968127,-0.327113509,1,1,1,408,"tags=27%, list=31%, signal=19%",333932/3015/5441/8358/8366/8970/3021/8356/8339/8351/5434
R-HSA-73884,Reactome,R-HSA-73884,Base Excision Repair,27,0.101215076,0.325347891,1,1,1,137,"tags=7%, list=11%, signal=7%",8368/8365
hsa04061,KEGG,hsa04061,Viral protein interaction with cytokine and cytokine receptor,11,0.759961535,1.943984651,0.00056219,0.148980328,0.147944715,2,"tags=18%, list=0%, signal=18%",4283/8743
hsa04371,KEGG,hsa04371,Apelin signaling pathway,17,-0.711240796,-1.946426551,0.011560728,0.402518909,0.399720863,178,"tags=29%, list=14%, signal=26%",4089/6237/2787/59/1490
hsa04390,KEGG,hsa04390,Hippo signaling pathway,20,-0.681477307,-1.937599238,0.015201709,0.402518909,0.399720863,3,"tags=15%, list=0%, signal=15%",7531/4089/1490
hsa00480,KEGG,hsa00480,Glutathione metabolism,7,-0.843354893,-1.857309579,0.01312269,0.402518909,0.399720863,2,"tags=29%, list=0%, signal=29%",3418/51056
hsa04060,KEGG,hsa04060,Cytokine-cytokine receptor interaction,19,0.606152028,1.769134582,0.003484627,0.402518909,0.399720863,72,"tags=16%, list=6%, signal=15%",4283/8743/9235
hsa04072,KEGG,hsa04072,Phospholipase D signaling pathway,13,0.663581279,1.734202965,0.006262172,0.402518909,0.399720863,75,"tags=31%, list=6%, signal=29%",2778/1785/2185/5293
hsa03022,KEGG,hsa03022,Basal transcription factors,4,-0.93049978,-1.720721933,0.004999763,0.402518909,0.399720863,51,"tags=75%, list=4%, signal=72%",2957/6879/6873
hsa05219,KEGG,hsa05219,Bladder cancer,4,-0.915348602,-1.692703696,0.0081136,0.402518909,0.399720863,4,"tags=50%, list=0%, signal=50%",5604/1890
hsa04928,KEGG,hsa04928,"Parathyroid hormone synthesis, secretion and action",8,0.723641073,1.676298911,0.013947428,0.402518909,0.399720863,247,"tags=75%, list=19%, signal=61%",2778/9368/2771/4666/3727/9138
